No,eda,No用,大分類,属性,色,パワー,補正,強化,強化補正,オートアクティブ,その他補正項目,その他補正値,スキル名
367,4,"花火姫川葵ICONIC","レシーブ","アンダー","銀",29,0,0,0,"","","",""
374,4,"ユニフォーム星海光来ICONIC","レシーブ","アンダー","銀",35,0,0,0,"","","",""
375,4,"文化祭星海光来ICONIC","レシーブ","アンダー","銀",35,0,0,0,"","","",""
376,4,"サバゲ星海光来ICONIC","レシーブ","アンダー","銀",36,0,0,0,"","","",""
377,4,"花火星海光来ICONIC","レシーブ","アンダー","銀",35,0,0,0,"","","",""
381,4,"職業体験2昼神幸郎ICONIC","レシーブ","アンダー","銀",30,0,0,0,"","","",""
382,4,"寝正月昼神幸郎ICONIC","レシーブ","アンダー","銀",31,0,0,0,"","","",""
392,4,"カンフー大将優ICONIC","レシーブ","アンダー","金",39,0,0,0,"","","",""
393,4,"妖大将優ICONIC","レシーブ","アンダー","銀",36,0,0,0,"","","",""
4,1,"1周年日向翔陽ICONIC","レシーブ","オーバー","銀",27,0,0,0,"","","",""
8,1,"ハロウィン日向翔陽ICONIC","レシーブ","オーバー","銀",34,0,0,0,"","","",""
10,1,"格ゲー日向翔陽ICONIC","レシーブ","オーバー","銀",35,0,0,0,"","","",""
13,1,"夏祭り影山飛雄ICONIC","レシーブ","オーバー","銀",28,0,0,0,"","","",""
16,1,"王冠影山飛雄ICONIC","レシーブ","オーバー","銀",28,0,0,0,"","","",""
17,1,"ジャージ影山飛雄ICONIC","レシーブ","オーバー","銀",29,0,0,0,"","","",""
18,1,"2周年影山飛雄ICONIC","レシーブ","オーバー","銀",29,0,0,0,"","","",""
20,1,"文化祭3影山飛雄ICONIC","レシーブ","オーバー","銀",30,0,0,0,"","","",""
21,1,"格ゲー影山飛雄ICONIC","レシーブ","オーバー","銀",31,0,0,0,"","","",""
33,1,"水着山口忠ICONIC","レシーブ","オーバー","銀",28,0,0,0,"","","",""
36,1,"ジャージ山口忠ICONIC","レシーブ","オーバー","銀",29,0,0,0,"","","",""
48,1,"RPG田中龍之介ICONIC","レシーブ","オーバー","銀",27,0,0,0,"","","",""
55,1,"新年2澤村大地ICONIC","レシーブ","オーバー","銀",31,0,0,0,"","","",""
60,1,"梅雨菅原考支ICONIC","レシーブ","オーバー","銀",25,0,0,0,"","","",""
74,1,"妖木下久志ICONIC","レシーブ","オーバー","銀",27,0,0,0,"","","",""
76,1,"格ゲー清水潔子ICONIC","レシーブ","オーバー","銀",30,0,0,0,"","","",""
80,1,"夏祭り孤爪研磨ICONIC","レシーブ","オーバー","銀",29,0,0,0,"","","",""
82,1,"スパイ孤爪研磨ICONIC","レシーブ","オーバー","銀",29,0,0,0,"","","",""
83,1,"Xmas2孤爪研磨ICONIC","レシーブ","オーバー","銀",29,0,0,0,"","","",""
84,1,"中学生孤爪研磨ICONIC","レシーブ","オーバー","銀",30,0,0,0,"","","",""
85,1,"ハロウィン孤爪研磨ICONIC","レシーブ","オーバー","銀",29,0,0,0,"","","",""
86,1,"寝正月孤爪研磨ICONIC","レシーブ","オーバー","銀",30,0,0,0,"","","",""
89,1,"夏祭り黒尾鉄朗ICONIC","レシーブ","オーバー","銀",28,0,0,0,"","","",""
108,1,"バーガー福永招平ICONIC","レシーブ","オーバー","銀",30,0,0,0,"","","",""
113,1,"新年山本猛虎ICONIC","レシーブ","オーバー","銀",30,0,0,0,"","","",""
114,1,"和装体験山本猛虎ICONIC","レシーブ","オーバー","銀",30,0,0,0,"","","",""
118,1,"遊園地海信之ICONIC","レシーブ","オーバー","銀",30,0,0,0,"","","",""
129,1,"プール掃除二口堅治ICONIC","レシーブ","オーバー","銀",30,0,0,0,"","","",""
132,1,"2周年二口堅治ICONIC","レシーブ","オーバー","銀",29,0,0,0,"","","",""
147,1,"寝正月茂庭要ICONIC","レシーブ","オーバー","銀",30,0,0,0,"","","",""
149,1,"甲冑鎌先靖志ICONIC","レシーブ","オーバー","銀",29,0,0,0,"","","",""
155,1,"路地裏及川徹ICONIC","レシーブ","オーバー","銀",32,0,0,0,"","","",""
158,1,"夏祭り2及川徹ICONIC","レシーブ","オーバー","銀",32,0,0,0,"","","",""
162,1,"制服岩泉一ICONIC","レシーブ","オーバー","銀",30,0,0,0,"","","",""
184,1,"バカンス松川一静ICONIC","レシーブ","オーバー","銀",30,0,0,0,"","","",""
185,1,"焼き芋松川一静ICONIC","レシーブ","オーバー","銀",30,0,0,0,"","","",""
187,1,"アート花巻貴大ICONIC","レシーブ","オーバー","銀",29,0,0,0,"","","",""
192,1,"キャンプ矢巾秀ICONIC","レシーブ","オーバー","銀",31,0,0,0,"","","",""
200,1,"文化祭2池尻隼人ICONIC","レシーブ","オーバー","銀",29,0,0,0,"","","",""
208,1,"ユニフォーム横手駿ICONIC","レシーブ","オーバー","銀",31,0,0,0,"","","",""
221,1,"制服照島游児ICONIC","レシーブ","オーバー","銀",32,0,0,0,"","","",""
242,1,"サバゲ2川渡瞬己ICONIC","レシーブ","オーバー","銀",30,0,0,0,"","","",""
261,1,"制服五色工ICONIC","レシーブ","オーバー","銀",32,0,0,0,"","","",""
264,1,"サバゲ2五色工ICONIC","レシーブ","オーバー","銀",33,0,0,0,"","","",""
267,1,"制服白布賢二郎ICONIC","レシーブ","オーバー","銀",32,0,0,0,"","","",""
268,1,"バカンス白布賢二郎ICONIC","レシーブ","オーバー","銀",31,0,0,0,"","","",""
269,1,"路地裏2白布賢二郎ICONIC","レシーブ","オーバー","銀",31,0,0,0,"","","",""
270,1,"文化祭3白布賢二郎ICONIC","レシーブ","オーバー","銀",33,0,0,0,"","","",""
271,1,"3周年白布賢二郎ICONIC","レシーブ","オーバー","銀",31,0,0,0,"","","",""
275,1,"寝正月川西太一ICONIC","レシーブ","オーバー","銀",30,0,0,0,"","","",""
296,1,"ユニフォーム吉川和孝ICONIC","レシーブ","オーバー","銀",29,0,0,0,"","","",""
298,1,"文化祭宮侑ICONIC","レシーブ","オーバー","銀",34,0,0,0,"","","",""
299,1,"RPG宮侑ICONIC","レシーブ","オーバー","銀",34,0,0,0,"","","",""
302,1,"サバゲ2宮侑ICONIC","レシーブ","オーバー","銀",35,0,0,0,"","","",""
304,1,"3周年宮侑ICONIC","レシーブ","オーバー","銀",36,0,0,0,"","","",""
307,1,"カンフー宮治ICONIC","レシーブ","オーバー","銀",31,0,0,0,"","","",""
309,1,"夏祭り2宮治ICONIC","レシーブ","オーバー","銀",31,0,0,0,"","","",""
311,1,"3周年宮治ICONIC","レシーブ","オーバー","銀",31,0,0,0,"","","",""
314,1,"花火角名倫太郎ICONIC","レシーブ","オーバー","銀",30,0,0,0,"","","",""
320,1,"ユニフォーム北信介ICONIC","レシーブ","オーバー","銀",35,0,0,0,"","","",""
321,1,"Xmas北信介ICONIC","レシーブ","オーバー","銀",35,0,0,0,"","","",""
328,1,"雪遊び尾白アランICONIC","レシーブ","オーバー","銀",28,0,0,0,"","","",""
330,1,"ユニフォーム赤木路成ICONIC","レシーブ","オーバー","銀",36,0,0,0,"","","",""
331,1,"Xmas2赤木路成ICONIC","レシーブ","オーバー","銀",36,0,0,0,"","","",""
334,1,"ユニフォーム理石平介ICONIC","レシーブ","オーバー","銀",28,0,0,0,"","","",""
336,1,"Xmas2銀島結ICONIC","レシーブ","オーバー","銀",30,0,0,0,"","","",""
340,1,"制服木兎光太郎ICONIC","レシーブ","オーバー","銀",32,0,0,0,"","","",""
350,1,"ユニフォーム猿杙大和ICONIC","レシーブ","オーバー","銀",28,0,0,0,"","","",""
351,1,"ハロウィン猿杙大和ICONIC","レシーブ","オーバー","銀",28,0,0,0,"","","",""
357,1,"ユニフォーム赤葦京治ICONIC","レシーブ","オーバー","銀",34,0,0,0,"","","",""
358,1,"夏祭り赤葦京治ICONIC","レシーブ","オーバー","銀",34,0,0,0,"","","",""
359,1,"制服赤葦京治ICONIC","レシーブ","オーバー","銀",34,0,0,0,"","","",""
360,1,"バーガー赤葦京治ICONIC","レシーブ","オーバー","銀",34,0,0,0,"","","",""
367,1,"花火姫川葵ICONIC","レシーブ","オーバー","銀",29,0,0,0,"","","",""
372,1,"ユニフォーム舞子侑志ICONIC","レシーブ","オーバー","銀",27,0,0,0,"","","",""
375,1,"文化祭星海光来ICONIC","レシーブ","オーバー","銀",36,0,0,0,"","","",""
381,1,"職業体験2昼神幸郎ICONIC","レシーブ","オーバー","銀",30,0,0,0,"","","",""
382,1,"寝正月昼神幸郎ICONIC","レシーブ","オーバー","銀",31,0,0,0,"","","",""
390,1,"ユニフォーム大将優ICONIC","レシーブ","オーバー","銀",36,0,0,0,"","","",""
391,1,"新年大将優ICONIC","レシーブ","オーバー","銀",36,0,0,0,"","","",""
393,1,"妖大将優ICONIC","レシーブ","オーバー","銀",36,0,0,0,"","","",""
396,1,"バーガー潜尚保ICONIC","レシーブ","オーバー","銀",30,0,0,0,"","","",""
399,1,"ユニフォーム広尾倖児ICONIC","レシーブ","オーバー","銀",31,0,0,0,"","","",""
400,1,"カンフー広尾倖児ICONIC","レシーブ","オーバー","銀",31,0,0,0,"","","",""
6,1,"ジャージ日向翔陽ICONIC","レシーブ","オーバー","金",32,0,0,0,"","","",""
34,1,"雪遊び山口忠ICONIC","レシーブ","オーバー","金",31,0,0,0,"","","",""
35,1,"スパイ山口忠ICONIC","レシーブ","オーバー","金",32,0,0,0,"","","",""
37,1,"焼き芋山口忠ICONIC","レシーブ","オーバー","金",33,0,0,0,"","","",""
38,1,"ユニフォーム西谷夕ICONIC","レシーブ","オーバー","金",31,0,0,0,"","","",""
39,1,"制服西谷夕ICONIC","レシーブ","オーバー","金",31,0,0,0,"","","",""
40,1,"Xmas西谷夕ICONIC","レシーブ","オーバー","金",31,0,0,0,"","","",""
41,1,"バーガー西谷夕ICONIC","レシーブ","オーバー","金",31,0,0,0,"","","",""
42,1,"文化祭2西谷夕ICONIC","レシーブ","オーバー","金",31,0,0,0,"","","",""
43,1,"2周年西谷夕ICONIC","レシーブ","オーバー","金",32,0,0,0,"","","",""
44,1,"ハロウィン西谷夕ICONIC","レシーブ","オーバー","金",32,0,0,0,"","","",""
50,1,"Xmas3田中龍之介ICONIC","レシーブ","オーバー","金",30,0,0,0,"","","",""
51,1,"ユニフォーム澤村大地ICONIC","レシーブ","オーバー","金",33,0,0,0,"","","",""
52,1,"プール掃除澤村大地ICONIC","レシーブ","オーバー","金",33,0,0,0,"","","",""
53,1,"文化祭澤村大地ICONIC","レシーブ","オーバー","金",33,0,0,0,"","","",""
54,1,"RPG澤村大地ICONIC","レシーブ","オーバー","金",33,0,0,0,"","","",""
56,1,"Xmas3澤村大地ICONIC","レシーブ","オーバー","金",33,0,0,0,"","","",""
69,1,"ユニフォーム縁下力ICONIC","レシーブ","オーバー","金",31,0,0,0,"","","",""
70,1,"探偵縁下力ICONIC","レシーブ","オーバー","金",31,0,0,0,"","","",""
71,1,"RPG縁下力ICONIC","レシーブ","オーバー","金",33,0,0,0,"","","",""
72,1,"花火縁下力ICONIC","レシーブ","オーバー","金",31,0,0,0,"","","",""
90,1,"1周年黒尾鉄朗ICONIC","レシーブ","オーバー","金",31,0,0,0,"","","",""
101,1,"ユニフォーム夜久衛輔ICONIC","レシーブ","オーバー","金",34,0,0,0,"","","",""
102,1,"1周年夜久衛輔ICONIC","レシーブ","オーバー","金",34,0,0,0,"","","",""
103,1,"花火夜久衛輔ICONIC","レシーブ","オーバー","金",34,0,0,0,"","","",""
104,1,"2周年夜久衛輔ICONIC","レシーブ","オーバー","金",35,0,0,0,"","","",""
105,1,"水着2夜久衛輔ICONIC","レシーブ","オーバー","金",35,0,0,0,"","","",""
106,1,"Xmas3夜久衛輔ICONIC","レシーブ","オーバー","金",36,0,0,0,"","","",""
115,1,"ユニフォーム芝山優生ICONIC","レシーブ","オーバー","金",35,0,0,0,"","","",""
116,1,"焼き芋芝山優生ICONIC","レシーブ","オーバー","金",35,0,0,0,"","","",""
119,1,"ユニフォーム海信之YELL","レシーブ","オーバー","金",33,0,0,0,"","","",""
120,1,"ユニフォーム手白球彦ICONIC","レシーブ","オーバー","金",30,0,0,0,"","","",""
131,1,"甲冑二口堅治ICONIC","レシーブ","オーバー","金",33,0,0,0,"","","",""
134,1,"Xmas3二口堅治ICONIC","レシーブ","オーバー","金",34,0,0,0,"","","",""
143,1,"ユニフォーム作並浩輔ICONIC","レシーブ","オーバー","金",33,0,0,0,"","","",""
144,1,"職業体験2作並浩輔ICONIC","レシーブ","オーバー","金",33,0,0,0,"","","",""
157,1,"2周年及川徹ICONIC","レシーブ","オーバー","金",36,0,0,0,"","","",""
159,1,"和装体験及川徹ICONIC","レシーブ","オーバー","金",36,0,0,0,"","","",""
163,1,"サバゲ岩泉一ICONIC","レシーブ","オーバー","金",33,0,0,0,"","","",""
166,1,"夏祭り2岩泉一ICONIC","レシーブ","オーバー","金",33,0,0,0,"","","",""
170,1,"カンフー金田一勇太郎ICONIC","レシーブ","オーバー","金",32,0,0,0,"","","",""
179,1,"中学生国見英ICONIC","レシーブ","オーバー","金",33,0,0,0,"","","",""
181,1,"ユニフォーム渡親治ICONIC","レシーブ","オーバー","金",33,0,0,0,"","","",""
189,1,"妖花巻貴大ICONIC","レシーブ","オーバー","金",32,0,0,0,"","","",""
196,1,"ユニフォーム桜井大河ICONIC","レシーブ","オーバー","金",29,0,0,0,"","","",""
201,1,"遊園地池尻隼人ICONIC","レシーブ","オーバー","金",33,0,0,0,"","","",""
214,1,"ユニフォーム南田大志ICONIC","レシーブ","オーバー","金",34,0,0,0,"","","",""
223,1,"スパイ照島游児ICONIC","レシーブ","オーバー","金",36,0,0,0,"","","",""
224,1,"妖照島游児ICONIC","レシーブ","オーバー","金",35,0,0,0,"","","",""
232,1,"ユニフォーム土湯新ICONIC","レシーブ","オーバー","金",36,0,0,0,"","","",""
238,1,"ユニフォーム秋保和光ICONIC","レシーブ","オーバー","金",37,0,0,0,"","","",""
248,1,"妖牛島若利ICONIC","レシーブ","オーバー","金",35,0,0,0,"","","",""
250,1,"Xmas3牛島若利ICONIC","レシーブ","オーバー","金",36,0,0,0,"","","",""
278,1,"バカンス瀬見英太ICONIC","レシーブ","オーバー","金",34,0,0,0,"","","",""
280,1,"文化祭3瀬見英太ICONIC","レシーブ","オーバー","金",35,0,0,0,"","","",""
281,1,"3周年瀬見英太ICONIC","レシーブ","オーバー","金",36,0,0,0,"","","",""
282,1,"ユニフォーム山形隼人ICONIC","レシーブ","オーバー","金",34,0,0,0,"","","",""
293,1,"ユニフォーム児玉勝ICONIC","レシーブ","オーバー","金",32,0,0,0,"","","",""
310,1,"制服宮治ICONIC","レシーブ","オーバー","金",34,0,0,0,"","","",""
315,1,"路地裏2角名倫太郎ICONIC","レシーブ","オーバー","金",33,0,0,0,"","","",""
317,1,"制服角名倫太郎ICONIC","レシーブ","オーバー","金",34,0,0,0,"","","",""
322,1,"スパイ北信介ICONIC","レシーブ","オーバー","金",37,0,0,0,"","","",""
323,1,"新年2北信介ICONIC","レシーブ","オーバー","金",37,0,0,0,"","","",""
325,1,"制服北信介ICONIC","レシーブ","オーバー","金",38,0,0,0,"","","",""
329,1,"夏祭り2尾白アランICONIC","レシーブ","オーバー","金",31,0,0,0,"","","",""
342,1,"2周年木兎光太郎ICONIC","レシーブ","オーバー","金",36,0,0,0,"","","",""
345,1,"ユニフォーム木葉秋紀ICONIC","レシーブ","オーバー","金",33,0,0,0,"","","",""
346,1,"探偵木葉秋紀ICONIC","レシーブ","オーバー","金",33,0,0,0,"","","",""
347,1,"梅雨木葉秋紀ICONIC","レシーブ","オーバー","金",33,0,0,0,"","","",""
348,1,"路地裏2木葉秋紀ICONIC","レシーブ","オーバー","金",33,0,0,0,"","","",""
349,1,"水着2木葉秋紀ICONIC","レシーブ","オーバー","金",34,0,0,0,"","","",""
352,1,"ユニフォーム小見春樹ICONIC","レシーブ","オーバー","金",35,0,0,0,"","","",""
353,1,"路地裏2小見春樹ICONIC","レシーブ","オーバー","金",35,0,0,0,"","","",""
361,1,"仮装赤葦京治ICONIC","レシーブ","オーバー","金",37,0,0,0,"","","",""
362,1,"妖赤葦京治ICONIC","レシーブ","オーバー","金",38,0,0,0,"","","",""
363,1,"焼き芋赤葦京治ICONIC","レシーブ","オーバー","金",37,0,0,0,"","","",""
364,1,"Xmas3赤葦京治ICONIC","レシーブ","オーバー","金",39,0,0,0,"","","",""
365,1,"3周年赤葦京治ICONIC","レシーブ","オーバー","金",38,0,0,0,"","","",""
370,1,"ユニフォーム貝掛亮文ICONIC","レシーブ","オーバー","金",36,0,0,0,"","","",""
376,1,"サバゲ星海光来ICONIC","レシーブ","オーバー","金",39,0,0,0,"","","",""
387,1,"ユニフォーム小森元也ICONIC","レシーブ","オーバー","金",38,0,0,0,"","","",""
388,1,"キャンプ小森元也ICONIC","レシーブ","オーバー","金",38,0,0,0,"","","",""
389,1,"ハロウィン小森元也ICONIC","レシーブ","オーバー","金",38,0,0,0,"","","",""
392,1,"カンフー大将優ICONIC","レシーブ","オーバー","金",39,0,0,0,"","","",""
403,1,"ユニフォーム赤間颯ICONIC","レシーブ","オーバー","金",37,0,0,0,"","","",""
408,1,"ユニフォーム輪島友和ICONIC","レシーブ","オーバー","金",36,0,0,0,"","","",""
286,1,"ユニフォーム中川俊美ICONIC","レシーブ","スーパー","銀",42,0,0,0,"","","",""
292,1,"ユニフォーム赤谷勇ICONIC","レシーブ","スーパー","金",36,0,0,0,"","","",""
1,2,"ユニフォーム日向翔陽ICONIC","レシーブ","ダイブ","銅",28,0,0,0,"","発動率","15〜59.1",""
2,2,"制服日向翔陽ICONIC","レシーブ","ダイブ","銅",28,0,0,0,"","発動率","15〜59.1",""
3,2,"夏祭り日向翔陽ICONIC","レシーブ","ダイブ","銅",28,0,0,0,"","発動率","15〜59.1",""
4,2,"1周年日向翔陽ICONIC","レシーブ","ダイブ","銅",28,0,0,0,"","発動率","15〜59.1",""
5,2,"王冠日向翔陽ICONIC","レシーブ","ダイブ","銅",28,0,0,0,"","発動率","15〜59.1",""
7,2,"遊園地日向翔陽ICONIC","レシーブ","ダイブ","銅",28,0,0,0,"","発動率","15〜59.1",""
11,2,"ユニフォーム影山飛雄ICONIC","レシーブ","ダイブ","銅",26,0,0,0,"","発動率","15〜59.1",""
12,2,"制服影山飛雄ICONIC","レシーブ","ダイブ","銅",26,0,0,0,"","発動率","15〜59.1",""
13,2,"夏祭り影山飛雄ICONIC","レシーブ","ダイブ","銅",26,0,0,0,"","発動率","15〜59.1",""
14,2,"Xmas影山飛雄ICONIC","レシーブ","ダイブ","銅",26,0,0,0,"","発動率","15〜59.1",""
15,2,"1周年影山飛雄ICONIC","レシーブ","ダイブ","銅",26,0,0,0,"","発動率","15〜59.1",""
16,2,"王冠影山飛雄ICONIC","レシーブ","ダイブ","銅",26,0,0,0,"","発動率","15〜59.1",""
